Samo me poslusaj!	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Jedini __sto__ __zameram__ roditeljima jeste __sto__ na __vreme__ nisu __pobegli__ u neku nirmalniju zemlju, tipa Ugandu	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	sto	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
@veceivan Željko Šašić, jedno od većih pozitivnih iznenađenja #tlzp, mislim za mene, jer sam imao predrasude ...	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
RT @MimiKraljMamba: Prodaju exit Njemcima i nazovu ga Jakobsfeld festival	NA	je	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Pitanje za Kseniju od @GagaDjermanovic: __da li__ onda etičko ponašanje povećava stepen __povjerenja__ i jača brend u konačnici #ProactiveX	NA	je	NA	NA	NA	NA	NA	NA	NA	NA	NA	dali	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
RT @Ezoterija: ljudi Srbiji ponovo nije dobro, a ni našem narodu u Tekiji http://t.co/jo491xaTPf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Kad imate nekoga na koga ste slabi tu vam je kraj. Za cigare I alkohol cete lako. Najteze se __coveku__ __odupreti__.	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inf-i	NA	NA	NA	NA	NA	NA	0.14	latin
@MilenicaMM @ajdpali @MalaMajaa @Povracacu zvog kudrave zurke	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
@bonsaw i ja volim da se ponovim :)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
Uzalud svi mi kazu koci __sto__ se opijas	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sto	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Lekar __leci__, priroda ozdravljuje. Medicus medetur, natura sanat. Dobro jutro	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inf-i	NA	NA	NA	NA	NA	NA	0.5	latin
RT @UNSinfo: UNS :: Vesti iz medija :: Kuriru packa zbog tekstova o "pijanom Georgievu" http://t.co/Gwq1aM7gU1	NA	e	NA	NA	NA	st	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inf-i	NA	NA	NA	NA	NA	NA	1.0	latin
I'm at ITS Visoka skola, Zemun https://t.co/h23H13tVhZ	automatic	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
@BebaKron &lt;3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
Manje mržnje samo. #xfactor #xfactoradria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
Poljupci po ledjima I stomaku.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
Cmok http://t.co/18PNYVd4Xu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
nista spec... :( (@ Beogradski sajam (Belgrade Fair) w/ 6 others) http://t.co/fcXq0u9N9H	en tweet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inf-i-drop	NA	NA	NA	NA	NA	NA	NA	latin
@katarinakg to je najznačajnija životna uloga i za najvišu pažnju i pohvalu.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Tako zalim __sto__ nisam pored __deteta__. Razdire me to.	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	sto	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
#Tcom -ovci, majka mu stara, sve vam __lijepo__ platim i ocekujem od vas samo __sa me__ ispostujete, ali ne, ne moze nista bez natege proc'.	NA	je	NA	NA	NA	NA	NA	NA	sa-dev	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inf-i-drop	NA	NA	NA	NA	NA	NA	0.0	latin
RT @tamaraa_157: @sindikal http://t.co/kIbnUAovQy	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
9 septembar 2013,kozna jakna i bermude #epicwin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
Ao meni rusaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
Ipak ti imas druge __sta__ cu ti ja :)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Ne znam ni kako ni zasto ali mene __vecito__ nesto boli, te __koleno__, te clanak, al sam mlitav jebo me otac	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
RT @HuzHtv: Ljudi ovo je Belmin Floki. Izgubljen u Gunji. Jeste li ga __vidjeli__. Javite. Pomagajte. Šaljite dalje. http://t.co/z5wrUqtKdj	NA	je	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Upadnem na fb i ex razredna smara, __mijenja__ profilne, pojeli je neki komarci, neka muka na nju. A ja se bojim da mi je neko ispod prozora.	NA	je	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
@TebiBicuJa Nije ti on široke ruke...da znaš...__provereno__	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
Na Autokomandi ima 20 žandarma po glavi stanovnika #derbi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Dolce parfem je PRESES #zelimzarodjendan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Magic realism. Not sure any other phrase explains Colombia so well. The sunsets pf Bogota are… https://t.co/mlHxriDUSx	en tweet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
@kreshica nisam ni ja gledala ali sam pratila rezultat __cijelo__ __vrijeme__. Al rekose mi ljudi koji su gledali da nije igrao prakticki	NA	je	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
Ispao mi pirs __mnogo__ sam tuznas	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mnogo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
RT @ZzzMaca: Dodje __vreme__ kada shvatis,da je dobrota... luksuz koji ne treba __rasipati__...	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inf-i	NA	da	NA	NA	NA	NA	0.2	latin
RT @Micko_PgPrince: Teletovic moze da dodje iz Bruklina i izgara za BIH, Slovencima Dragic, Srbima i Hrvatima svi zivi...__sto__ su ovi nasi to…	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sto	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
@domino_gray dooobro, pazi __sta__ si rekla!	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
RT @MjauTriniti: Danas je __svetski__ dan maternjeg jezika. U Srbiji 15 000 ljudi se potpisuje palcOM. Dobro jutro	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
@kairaxo sad znam __ko__ još gleda vh1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Hmmm __dal__ da __promijenim__ username a da vratim stari nick. Sounds good isn't it?	NA	je	NA	NA	NA	NA	NA	NA	NA	NA	NA	dali	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
Spakovana.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
Blago nama sa ovakvim udarnim __vestima__. Kakvo novinarstvo, takve i __vesti__. http://t.co/DtgInD4Duc	NA	e	NA	NA	NA	st	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inf-i	NA	NA	NA	NA	NA	NA	1.0	latin
@DocKissKiss Pusa,kompa!:)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
@samertajmsednss Hahah nocas niko, pricam za inace	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
I onda ga sreretnem,sasvim slucajno i moj svet tada stane &lt;333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
RT @deste_picke: ♥ @masonerija Mali iz Debeljace http://t.co/ELFe5pRqX5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
@GPekarski lagano...taman za veceru :-) @TalkingFlash @BorkoJov @DekiMidzor @GogaBabic @VasicSvt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Komsije- Djed __djevojcici__ od tri god: __gdje__ moj secer Mala: JEBO TI SECER MATEL .............. O.O dijete od tri god....	NA	je	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
Svaka čast i treneru Francuza,mada on meni i dalje izgleda kao dobroćudni nastavnik __fizičkog__. #samokazem #Spain2014 #mundobasket2014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	og	NA	NA	0.0	latin
RT @ArduanaAJB: Obama ima najbolji Big Brother projekat na svijetu.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Preminula glumica iz serije "Štreberi" http://t.co/tu77ZO8Ajh	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
22 puta ljudi prebace lopticu preko mreže, pa ja toliko puta ne stavim dnevno viljušku u usta...	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
@vesnajelic @Lakakoca bojim se Vesne kao da sam zec xoxo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inf-i-drop	NA	da	NA	NA	NA	NA	0.0	latin
Nikad nisam bio momak oko kojeg se dize larma, ali mislim da faca i da imam nekog sharma,mozda __gresim__ al ja sam takvog dojma...	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
SUBOTA 7.12.13 at MINT http://t.co/ah1MqJtsDM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
@Marija__Milic istrcimo malo na igraliste ahahah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
O kakvoj kisi je __rijec__, u moj kvart ne pada	NA	je	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
I'm at Bar in Bar https://t.co/pIfkLu1OLX	automatic	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
Idem da spavam, najlakše je tako	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
Nisam ja kriva __sto__ se ti nameces u mojim mislima.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sto	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Pustim te da osetiš kako dišem a ti me na kraju ugušiš.	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
Povratak Šešelja vidim kao pozitivan događaj za političku scenu Srbije, jer sada svi mogu __lepo__ __videti__ razliku između naprednjaka i radikala.	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inf-i	NA	NA	NA	NA	NA	NA	0.17	latin
@zriha nisam, bio sam u kinu. Što je bilo???	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sto	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
@bbkov i meni je __lepa__	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Dosadni su vise sa __smenama__ ministara,svakog __meseca__ bi nekog da __smenjuju__, bolje da malo PROCISTE svoje kadrove.	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
Koj e be toj YouTube?! I so koe pravo ne snima i emituva?!	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
I'm at RTV Pink (Belgrade, Serbia) http://t.co/vGfB9VH3kH	automatic	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
RT @kliska143: Koliko volim rusku salatu, na slavama ona mi dodje kao glavno jelo a pecenje kao salata.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Hej @el_ej_ej dobar gig!	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
Po dobrom starom francuskom občaju,čak se i tehničko osoblje u kulturnom centru bira po sexy kriterijumu,a ne tamo neke stručnosti.Podržavam	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Moja mama je najnesebicnije najskromnije najneiskvarenije __bice__ i najveci borac na svetu.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	synt-future	NA	NA	NA	NA	NA	0.5	latin
RT @zvezdasica3: tako i jest' IDEMO ORLOVI http://t.co/YZweJtcgvu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inf-i-drop	NA	NA	NA	NA	NA	NA	0.5	latin
@Bogun13 stvarno je nedostajao. Nadam se da klinac nije problematican?	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
@gigoviceva @NichimIzazvan a koji deo je gledala?	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
danas je D dej...sretan i vama dan. ne zaboravite da se __smijete__ iako nije __smijesno__	NA	je	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
Ooops!...I did it again	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
Danas bi trebalo da sam srecan i ostale tajne univerzuma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
Ja ne mogu da verujem kakve vi gluposti pisete o ovom derbiju...cestitke i jednoj i drugoj ekipi na dobroj utakmici...	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
@dubljevicius14 nema problema brate, hvala ;)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
RT @buci_buc21: :))) http://t.co/rdqtyoNDOX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
jedina dobra stvar __sto__ se završila #blogomanija je to što mogu da spavam. sve ostalo je loše!!! #dosledećegviđenja	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sto	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
Vlada je odlučila u izbornoj godini __provesti__ reforme.Bolje ikad nego nikad	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inf-i	NA	NA	NA	NA	NA	NA	0.25	latin
Samo da te zaaaaagrlim	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
Trujem se __mlekom__	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Čega su se taksisti sve naslušali vozeći me, __osećam__ zakucaju auto u banderu čim izađem	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
RT @BebaDragic: Kada ti muskarac kaze da ima problem __sa "tvojim__ karakterom" u __prevodu__ misli da je suvise slab da ti dozvoli da budes jaka.	NA	e	NA	NA	NA	NA	NA	NA	sa-dev	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
#Konzum trazeci visoke rabate unistava domaci proizvod,to nam je jasno, ali __sta__ je sa Klasom I ostalima, zasto nemaju proizvode #ZIM?	NA	NA	NA	NA	NA	NA	NA	NA	sa-dev	NA	sta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Sssaa daaa vodimo ljubav :Pp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
@somboracmarko @Marushka011 Divno ste to slozili.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Today stats: One follower, One unfollower via http://t.co/PuafVvfF6Q	automatic	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
Vucic je u fazonu "sad cu da pricam neke bezvezne, nepovezane stvari da ih zbunim i smorim".	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
Šefica i ja :) @ Botanički vrt Prirodoslovno-__matematičkog__ fakulteta https://t.co/1lFVod9fzj	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	og	NA	NA	NA	latin
RT @celava_ti_mama: Svaki put kad se Nemeš pojavi sa ovom frizurom, ja poželim da je ovo Severna Koreja.	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
Yes yes yes yes yes yes yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
Bicikloup every day, all day #bike #bicycle #bike #copenhagen #drive #photooftheday #instalife #instagood http://t.co/DhZfCP0VZJ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
I'm at Karuba in Bar https://t.co/e90bhp2S3j	automatic	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
Una na Maldivima http://t.co/PoBhQgXFWn	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
Jednom cu na carini tako __nadrljati__ ali svaki put kad popijem tatinu orahovacu,zao mi __sto__ nisam jos __donela__.	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	sto	NA	NA	NA	NA	NA	NA	NA	NA	inf-i	NA	NA	NA	NA	NA	NA	0.14	latin
@ScekicSuzana hahaha! P-L-A-K-A-Nj-E !!	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
Večeras 20,15h gostuje(m) u emisiji Press Presek na NS televiziji Kanal 9 kod @MVladisavljev na temu ima li alternative/perspektive u Srbiji	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
@nmotika kod bilo kojeg foto servisa?	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Today stats: 8 new followers, 2 new unfollowers and followed 6 people via http://t.co/Ip8IowuwIs	automatic	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
RT @Poseidonov_Sin: Jebo majku koja je __lepota__ Iggy Azalea.	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
@coachgoran crk'o jbg ... daljinac...pa rekoh ako bi ovaj bio ljubazan da se skloni ... mislite da neće da me posluša !? :D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
#Provetravanje u Boru (@ Mali Stadion) https://t.co/uq1MpKrjd6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
Ne izvinjavaj mi se ako ne znaš šta je u pitanju	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
RT @micin_taja: Fudbalska reprezentacija nam je u takvoj krizi da je jedino Nebojsa Covic moze __spasiti__! Je l da?!	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inf-i	NA	da	NA	NA	NA	NA	0.14	latin
RT @OgnjenZivaVatra: A kad sam mu __reko__ kako se zovem pogleda me __ko__ tuljan i pita "šta ti je ime, šta prezime". Mrkić mi je ime, a od Mačve …	NA	e	NA	NA	NA	NA	NA	NA	NA	ko	sta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Ha jaaaa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	latin
@Zdarma_mysleni @waveyparticle @srbbrand @DrTrifkovic @DveriSrpske @Stefan_Visoki ja __sledim__ Stevana Supljikca i Jasu Tomica	NA	e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	latin
Moja mama-imam koleginicu koja je siromasna, a ti imas i previse stvari i krene da vadi iz ormana i da ih pakuje njoj. Crveni krst da budem.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	da	NA	NA	NA	NA	0.0	latin
